City,Neighborhood,price,rooms,price_per_room,price_per_sqm,size_sqm
Jerusalem,Gilo,5900.0,4.0,1475.0,69.41,85.00216107189166
Jerusalem,Kiryat HaYovel,6500.0,4.0,1625.0,65.0,100.0
Jerusalem,Ramat Sharett,6000.0,3.0,2000.0,109.09,55.00045833715281
Jerusalem,Katamon H-I,4000.0,2.0,2000.0,100.0,40.0
Jerusalem,Kiryat HaYovel,10000.0,5.0,2000.0,66.67,149.99250037498123
Jerusalem,Givat Mordechai,7500.0,4.5,1666.67,94.94,78.99726142827049
Jerusalem,Kiryat HaYovel,7500.0,5.0,1500.0,71.43,104.99790004199915
Jerusalem,Katamon A-F,10500.0,4.0,2625.0,120.69,86.99975142928163
Jerusalem,Gilo,6500.0,3.0,2166.67,83.33,78.003120124805
Jerusalem,Holyland Complex,12500.0,4.0,3125.0,96.15,130.00520020800832
Jerusalem,Malha,4950.0,3.0,1650.0,99.0,50.0
Jerusalem,Katamon H-I,8400.0,4.0,2100.0,82.35,102.00364298724955
Jerusalem,Katamon H-I,4550.0,3.5,1300.0,65.0,70.0
Jerusalem,Kiryat HaYovel,12000.0,5.0,2400.0,96.0,125.0
Jerusalem,Kiryat HaYovel,4700.0,3.0,1566.67,65.28,71.99754901960785
Jerusalem,Ramat Beit HaKerem,12000.0,5.5,2181.82,85.71,140.0070003500175
Jerusalem,Kiryat Menachem,8000.0,4.0,2000.0,80.0,100.0
Jerusalem,Katamon A-F,27000.0,5.0,5400.0,158.82,170.00377786173027
Jerusalem,Kiryat HaYovel,12000.0,5.0,2400.0,85.71,140.0070003500175
Jerusalem,Kiryat HaYovel,7500.0,4.0,1875.0,78.95,94.99683343888536
Jerusalem,Kiryat HaYovel,10500.0,5.0,2100.0,89.74,117.0046801872075
Jerusalem,Kiryat HaYovel,4900.0,1.5,3266.67,94.23,52.000424493261164
Jerusalem,Kiryat HaYovel,50000.0,15.0,3333.33,125.0,400.0
Jerusalem,Givat Massua,6700.0,3.0,2233.33,89.33,75.00279861188851
Jerusalem,Givat Massua,7500.0,4.0,1875.0,75.0,100.0
Jerusalem,Givat Massua,8500.0,4.0,2125.0,85.0,100.0
Jerusalem,Ein Kerem,15000.0,5.0,3000.0,61.98,242.01355275895452
Jerusalem,Malha,14900.0,8.0,1862.5,99.33,150.00503372596395
